Path,Cycles(s),BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
15,7700,5800492,9567,128086233,201315870,432448,2179048,2735063,9466112,6786452,7907888,1117447,30282,21949864,25203754,0,0,49737218,254042266
15,7800,17010407,11113,117111407,200754334,447929,1902136,7786728,8034892,5604652,7075321,497656,26227,25463644,28216839,0,558,51294222,302578146
15,7900,12278165,8667,117676925,220570511,1291676,2543734,5234577,11288770,6925785,8144162,484488,21393,32057344,30177773,0,360,44471081,261359325
15,8000,9440283,10456,127600991,214472742,655265,2292878,4492163,8940015,6161271,7011081,776224,20453,22266326,25839208,0,0,54194553,270047429
15,8100,14377395,9145,106285659,191060383,971181,2184011,6492198,9835209,6260256,7646517,564406,24566,31019182,31781958,0,0,46949032,285799405
15,8200,6124533,9637,127774581,214929482,780113,2356259,2683465,10261088,7227201,8118636,1135601,23248,26549080,27826576,0,0,54262457,234144589
15,8300,13278306,11282,118845179,188028820,396049,1903408,6029657,7795365,5528098,7330476,432850,26938,25000535,27681741,0,4361,52729326,287509861
15,8400,6311230,8949,114925224,185177104,832955,2295795,2634402,9489616,6454205,7711791,879923,26920,29229249,29404168,0,1099,47274779,219953396
15,8500,13947450,10973,127515312,216228577,810998,2308272,5619757,8603314,5089396,6292293,381756,21997,24460470,26904428,0,0,53459691,288580597
15,8600,7920738,8063,106511814,160362683,474748,1941277,3583021,8324822,5947916,7229459,1084263,27136,25985191,28974147,9,1657,51876443,232193381
15,8700,9275962,9102,127497971,215477523,793491,2299465,5110764,10376884,6993077,7958721,526479,24170,24887966,25829284,0,0,53541436,251932764
15,8800,14138373,11727,115585258,179052702,661928,1994799,4499521,8135597,5393425,6739087,552712,27928,27390920,28282666,0,243,59409513,262655001
15,8900,8838287,8391,118532227,188033766,653693,2263834,5841939,8737781,6316854,7754359,747554,27640,24786674,25403942,0,423,44287925,230660448
15,9000,11732287,11061,127318417,190666731,743334,2077326,3170488,8647836,5523388,6582346,562263,21740,24674485,27514744,0,0,58767140,259709962
15,9100,10635801,9091,106273166,174824319,833584,1949995,5157782,9640773,6305335,7307216,727474,25520,29142372,31554830,45,567,50082474,233195779
15,9200,11386912,10984,127406646,200092868,698856,2370792,5051902,9183158,5771403,6891122,521395,22663,22389504,22678984,0,0,52736952,274218127
15,9300,8900471,9682,112189617,171839926,568435,1732762,2761377,7367484,5210879,6809554,845860,28585,27037767,29508745,0,0,58969923,260208377
15,9400,8866689,8905,121627230,211806720,928096,2420908,5166062,10278782,6870556,8302190,725551,26362,26537411,26816338,18,0,47385821,230422763
15,9500,13125366,10156,127613718,192521857,747319,2025091,5283158,7888097,4869685,5628439,484766,25259,23935093,26147037,9,1693,55309198,274004811
15,9600,6559959,8109,106226151,165352854,403772,1974030,5233668,9433109,7094987,8653570,644192,35236,25646182,28375341,0,0,50295436,221230722
15,9700,11492785,10376,127669034,201989700,948350,2383542,3364098,9275127,6016805,6777997,645345,20219,25869480,25626257,0,549,56626067,255438770
15,9800,13673463,10367,110644637,181790304,801057,1949546,5555884,7976063,5325872,7052002,595713,28378,27560540,29237652,0,378,52835888,292841440
15,9900,7589596,8867,123132515,190400252,587703,2300836,3739488,9070627,5926552,7267208,1028087,30556,23774884,24098941,0,0,49313124,209188263
15,10000,8371263,9494,127246101,206657202,680764,1936278,4815884,8615846,5934855,6731777,717498,23563,26172172,29454803,9,9,56807407,270456099
15,10100,13821286,9946,106318865,177788034,809338,2165956,4922233,9861541,6137429,7765597,543588,25358,28155887,28861322,9,9,46006918,243229615
15,10200,9236484,8870,127558980,199226280,668441,2253505,6040136,8406002,5549545,6418416,643434,22294,22321547,24004526,0,0,57741473,250374617
15,10300,9780096,9954,110457873,183583618,777740,1910072,2242856,8655465,6357790,7795130,664569,25268,28173981,28968913,0,0,56588121,265538486
15,10400,12064686,9597,123031368,200852168,888318,2286906,6223422,9450329,6049261,7298691,686147,31249,25384720,24478975,0,0,47135368,237222128
15,10500,10780238,11006,127485126,191663931,463759,2045326,4411829,7733623,5271010,6604982,641283,25921,22806993,27644921,0,0,55946882,269214344
15,10600,7198958,7614,106172853,173040837,781924,2124901,3331213,9412735,6513433,7663207,817059,24377,30994580,31134900,0,0,50012953,211827715
15,10700,13422805,10440,127485328,211867513,814029,2330557,5547016,9253793,5503633,6390779,266553,20453,22874136,22967901,0,549,53158622,284920272
15,10800,10799907,9167,108362844,161689991,532294,1920908,4081007,7484659,5132955,6841039,939263,29170,25035906,28458749,0,1062,56739270,261773871
15,10900,8853123,9397,124660014,188998969,1002729,2084342,4983773,9355042,6448694,7199261,397486,26083,24217281,22419236,0,0,48666511,233371066
15,11000,11140255,10828,126278167,184771904,439229,2020454,4532775,7575445,5133027,6727921,702635,26605,24496420,27852934,0,0,55752675,272362751
15,11100,6758419,8064,107274922,175384756,615572,2130146,2702324,9516678,6411824,7660519,1058255,28459,29372287,30811185,0,0,46995092,213736033
15,11200,14199263,11021,127457025,216292564,866645,2255877,5813063,9147390,5435221,6136892,251473,20719,23123990,24171051,0,1954,53705146,290667364
15,11300,8900416,8863,106105092,155171003,511411,1932577,3540763,7644195,5373166,7160460,924761,31078,26544863,28527252,9,1999,56886569,248318727
15,11400,5711668,9012,127380799,202578650,620757,2222837,5181989,9940988,7173088,8308165,669908,26879,25322839,25848863,45,0,49026589,225085935
15,11500,12706849,11517,123651225,197709595,831944,2084612,3521804,8237048,5231768,6332059,727950,24899,27071504,28403227,0,1315,59989179,256906769
15,11600,11263785,9183,109859385,183063909,669724,2016966,5819549,8873504,5908836,7568105,509603,29678,26591067,26495063,0,0,44129206,243227277
15,11700,9754073,9950,127424937,193818096,611864,2316024,3586367,8551680,5658602,6891539,759454,23360,22075278,25106901,0,1495,59213338,259168142
15,11800,7756178,8279,106182981,171228589,695314,1995660,3670017,9022445,6321475,7493467,880675,26191,30113310,30428503,0,342,56198168,245938396
15,11900,14276886,11105,127216080,214502342,717742,2415407,5424518,9955228,6022882,7388532,570158,24544,22524218,22898892,0,9,45803293,255490187
15,12000,9445048,10437,121446264,182253316,470874,1759618,3313179,6730635,4628769,5835590,883211,25660,26821455,29907320,0,207,56776515,262018326
15,12100,7815380,7647,112140581,194584001,814623,2320104,5114970,10306119,7110162,8476698,634967,26443,28343128,27842103,0,0,50046365,222444303
15,12200,13602178,10558,127383135,203834397,895183,2228045,5566470,8875425,5181733,5913125,547802,26213,23835016,25149242,0,1116,59631238,266758757
15,12300,8443562,8296,106231309,161529027,276631,1885817,4785960,8123010,6073784,7849646,687436,27869,25504870,27687369,0,468,50550771,255390378
15,12400,9742187,10187,127343708,196905487,758454,2323306,2411686,9275411,5916382,7123201,892460,21691,24295754,25584312,0,0,51182838,236986830
15,12500,12805129,10309,118314817,201485760,787371,1974350,6063306,8357106,5471035,6886569,307496,25741,28518697,29162877,0,369,55595388,279535807
15,12600,9987351,9745,115040650,172003352,639802,2301897,4520014,8991733,5561068,6865745,794219,29053,23085903,25115815,18,9,47318619,218999190
15,12700,6730142,8607,127237087,202045978,676885,2075113,4435877,8792254,6244394,7248853,695625,21897,26206669,29286842,0,1107,56274232,266975206
15,12800,12245332,9478,106002787,176121861,863528,2118227,3753738,9305047,6405700,7713921,673621,27532,27424816,28417595,0,0,54062850,237287869
15,12900,12253162,10972,127150070,198421125,624989,2274729,6205216,9038127,5453783,6540399,550794,24836,20151763,22131558,0,387,50448556,252545892
15,13000,8575324,9261,116185932,177504568,588859,1871183,3460046,7973339,5965382,7652454,679596,26033,29062943,30085848,0,189,58614621,253731598
15,13100,9126676,9996,117175879,192584703,917675,2329870,4594536,9672427,6391845,7439875,698823,23963,27939391,28599084,0,0,50162692,220024435
15,13200,13077282,10398,127336103,201996750,686367,2238339,5364675,8068404,5050311,6384914,548486,24593,23469772,25696974,0,549,52832272,287301798
15,13300,7168807,8547,105736901,169297323,587260,1859539,2523739,8932068,6188515,7494053,842866,29507,27692702,29949607,0,0,52287876,227099418
15,13400,12793187,10334,127181704,223603331,881967,2359342,5671443,10181206,6344563,7170070,510970,23801,25514396,25008964,0,0,52463285,272347587
15,13500,11754329,9941,113465723,163181746,447701,1821578,4499538,7229591,5040537,6481033,793025,29903,24021990,27281820,0,558,55912682,269658102
15,13600,5210304,8664,120043818,194507751,713202,2176346,5141992,10170193,7448393,8613988,654437,25155,27524458,27177828,0,0,49977640,210966427
15,13700,14470370,11592,127274317,206038598,1027534,2232534,4322064,8582229,5266503,6280401,563791,20097,26822405,28415450,0,0,59974982,266622196
15,13800,9343160,8226,106154999,174712636,350047,1995461,5809579,8653608,6190912,7588616,759783,28720,25541181,27276780,9,0,43829843,245389288
15,13900,9927265,10996,127235009,198778420,751108,2210923,2387312,9176487,5853058,6825132,758389,22446,23938832,25538909,0,1107,55538109,260859935
15,14000,11943975,9241,110397800,185073581,749911,1887099,5826227,8708166,6070142,7535973,480528,26033,29626735,30126152,0,927,57022262,274873204
15,14100,11150149,11998,122669165,181543411,684362,2280486,5171163,9115225,5631445,7031353,552425,27104,21957580,21689417,0,576,45860330,229634827
15,14200,7665114,10039,127312666,205889704,597829,2050116,3195801,7790742,5626949,6941464,752022,28238,27468687,30745058,9,504,54222554,279936238
15,14300,12802530,9931,105968268,181107238,807565,2227467,4925057,10111154,6602068,7912194,689034,26141,28568531,29104803,0,0,45679361,236630184
15,14400,10744731,10102,127111424,198599392,616084,2102241,6458579,8352826,5401132,6105927,731003,30790,20990939,23229411,0,630,57825031,258178846
15,14500,9050007,8505,109011773,184578276,625820,1922415,2858013,8820144,6301925,8075142,703231,26276,27575297,28503686,0,0,58840526,259216814
15,14600,11878001,10214,124321701,201197474,925796,2227766,5637024,9619745,6339863,7471576,502180,24516,26512015,25755944,0,702,49223955,231387408
15,14700,10745239,10462,127252010,182147045,631683,2078984,4479186,7572550,5290579,6559770,832451,24269,23923247,27402120,0,90,54248729,274314702
15,14800,7117656,8107,105842096,176286766,675354,2097221,2549821,9382967,6423399,7529902,993104,27716,28842111,30759829,0,0,50157849,213420006
15,14900,12914672,11279,127174966,222175593,921112,2287393,5969444,9232769,5683561,6322528,431377,20093,24177884,24314541,0,549,54627992,287912229
15,15000,10557748,9411,106986037,160776437,437697,1932172,4366597,7808575,5193626,6881638,837975,34579,24478465,27504214,0,909,56012268,258608893
15,15100,6958744,8508,126374575,210866266,738803,2238228,4754532,10251035,7296492,8421604,574420,22869,26071736,26437161,9,0,48933153,229893184
15,15200,14978812,11341,124723312,195127954,829445,2055347,4744364,8304107,5164787,6317278,525245,24021,27966538,28721520,0,1134,58319534,266448062
15,15300,7709698,8418,108097461,171014982,563108,2067633,5331852,8921022,6361309,7878809,758208,27981,25514908,26881318,0,9,44872260,225573761
15,15400,10008429,10515,127182845,204029275,797603,2266723,2302842,9006943,5563018,6372856,709134,22091,24227992,26133393,0,0,56860178,269583582
15,15500,11784039,8084,106119342,176372664,791793,1842465,6292015,8571878,6263744,7638808,564231,25785,29211092,29586225,9,558,54322476,265507509
15,15600,10506824,10515,127254853,192842311,621056,2344216,4379853,9111568,5725470,7110310,736594,26920,20395948,22396508,0,0,49834765,233367422
15,15700,7280210,10167,121439897,192736282,662725,1993531,3157382,8317962,6160537,7285692,791344,29926,29695940,31215383,36,81,56381745,260808417
15,15800,13431989,9193,111465632,196736157,781668,2353694,5457685,9996779,6294066,7629127,694688,26100,27336443,26974363,0,0,44994643,241016520
15,15900,10126252,12152,127008180,186006151,702991,1917883,3136616,7443563,4573486,5655408,653996,22599,22808164,25310918,0,0,55702436,263468018
15,16000,10625543,13216,105758147,164783541,573483,1744716,3986307,7552877,5590074,7124666,618763,29057,26875142,27822284,9,2017,44575530,257256166
15,16100,13138774,11173,127305415,205294339,752044,2336262,5896262,8940562,5416847,6494656,710611,25646,20517262,22058465,0,9,47443476,251906525
15,16200,12167542,10731,119230496,229896301,463560,1546992,4917544,9459875,6831281,8083295,458985,26726,34031210,33839863,0,0,55999103,286011868
15,16300,6406520,8719,113932258,172249614,316137,2007166,3005898,8653218,6101477,7833738,563039,23355,25880809,25651116,0,0,47220768,214417937
15,16400,16555947,10072,127239932,231732115,800591,2156483,7208515,9532025,5598016,6456748,305371,23756,24685788,25687216,0,0,49939795,316707121
15,16500,4825661,9409,105873343,167488467,240151,1588940,2634537,8971408,7643474,8881274,609297,25241,31014685,31794932,0,0,55124599,220690050
15,16600,15987900,11614,127277356,207299961,749079,2330921,6553205,9253795,5245741,6472654,280650,18459,22001240,21658498,0,0,46877045,276013653
15,16700,9212610,9210,116887746,217168735,354739,1450598,4318868,9255235,7112168,8100325,582467,26960,32953610,32759108,0,0,59761231,266071266
15,16800,10732407,10364,116336656,179270682,507334,2355586,4477295,8378080,5284354,6986942,456843,27995,24630240,23815894,0,0,44107455,230373827
15,16900,15036156,10748,127063611,237967063,637074,1957634,6395556,9941883,6331456,7303748,240679,19548,28370718,28204972,0,0,53556397,305948192
15,17000,4424608,8285,105864702,157722111,263788,1737334,2306365,8831147,7109328,8722017,669801,25862,29319419,30217015,9,0,51917642,224120659
15,17100,16472669,10941,127489495,213059119,664737,2438270,7394131,8942420,5193370,6388433,263264,17204,21467343,21871112,0,0,47666832,282917722
15,17200,16016426,10134,114038233,216046970,630243,1779904,6889045,9418173,6141343,7370127,408901,20786,31522695,30264530,0,0,50584589,317875106
15,17300,6207972,8718,119085024,220122665,417181,1836858,3334000,10889856,8245438,9507589,770778,19562,30943496,30716184,0,0,54389626,198447624
15,17400,8262283,10972,127286705,189348361,308313,2044787,2864800,7606539,5747834,7337876,207724,19067,24645557,26522913,0,0,51215939,283695602
15,17500,14662068,9259,106009457,186923506,569155,2139099,8135893,8983973,5707732,7127920,394641,23319,27036879,26826921,0,0,41736435,271253631
15,17600,14676770,9935,127268436,248123045,771674,2051800,5173637,11207890,6776901,7149103,410814,22176,27871535,26739080,36,0,54647583,289318274
15,17700,5288562,8072,110892632,194324908,290433,1582767,2315501,8839159,7379578,9216927,889872,20210,31393381,33209869,0,0,58866739,250682748
15,17800,6201364,8961,122540313,185366665,268011,2106863,4378791,8711308,6551888,8446567,119359,19571,25914749,25413615,0,0,40665794,248616425
15,17900,19797687,11977,127349631,212268778,714336,2286112,6288585,7431845,3900336,5040259,482265,19418,25404923,26670105,0,0,49714314,310759383
15,18000,12325382,9114,105988361,209290189,719105,2083692,6057448,12218171,8002232,8964439,442487,22181,33031910,31069955,0,0,44626105,260970667
15,18100,5488744,8577,127153059,223671457,303885,1756753,3247117,9373462,7265381,8274299,629605,16623,27051149,28825586,9,0,60316695,248422922
15,18200,8831730,10430,108108177,154857432,266086,1793363,3059532,7342673,5725164,7910226,313603,21123,27695842,27930082,0,0,50757097,277492141
15,18300,16447309,10719,125143599,216966321,865499,2513278,8096981,9867002,5725764,6679319,443604,20475,23611557,21980885,36,9,42212681,265605828
15,18400,12786340,9767,125891493,247805059,488820,1615111,4973909,9883774,7190433,8188200,349614,19220,33323162,33495523,0,0,55915818,292488362
15,18500,3170373,7350,107215350,171262639,275529,1804806,2790201,9806833,7828547,9127112,807257,26379,29862192,31289335,0,0,48694005,204870198
15,18600,12806319,10935,127195839,201199058,474735,2257520,5073449,8173734,5139379,6784557,146254,18509,21826159,22714705,0,0,52588823,287181817
15,18700,15860285,9248,106186075,196253771,633857,1802072,7212928,9342477,6057008,7215948,467319,25124,29889298,29336257,0,0,50381736,303860004
15,18800,6880617,8405,127239218,234529321,428041,1818171,3484639,10817148,8128735,9200687,770780,18041,27976590,28521640,0,0,55757440,212063482
15,18900,8398256,10258,122484974,179697028,316021,1883101,2931802,7348571,5695300,7443169,282704,19710,27259804,28438585,0,0,52600693,277439710
15,19000,14666969,8950,110762529,206741516,660797,2113931,7181067,9596751,5895594,7091915,402594,29327,28870362,27350630,0,0,41666982,262026583
15,19100,8140108,11660,126926808,204347524,369495,1985963,2114132,8190584,5652123,6728388,405318,18882,23746957,26055908,0,0,57093190,262942209
15,19200,14720993,8639,106448240,182488257,528788,1963981,7662351,8541065,5777522,7271559,342911,22676,27343347,27162031,0,0,50113664,294711271
15,19300,9509883,9176,126695709,223058921,623223,1957801,3846418,10648577,7500317,8380477,544764,20844,27477521,26377041,27,27,51151610,220150613
15,19400,12604101,11101,124565557,186885855,428032,2003548,4629030,7124020,4769035,6543158,177411,22320,25809038,27419577,0,0,50629755,289139087
15,19500,12422003,9094,108399110,213800553,668403,1999205,5954490,10736188,6889293,7930793,463800,23018,32893612,30235700,0,0,47027451,246235656
