Path,Cycles(s),BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
15,3700,8327659,6357,105447742,221040390,63736,139473,1396483,7886615,3592558,3690668,19970,18357,43575871,39001988,0,0,22464639,308227759
15,3800,10006065,7023,126842428,263540166,73769,155116,1499320,7999219,3353137,3288418,14303,14428,36651605,32699888,0,0,24447373,344331852
15,3900,9520334,6591,109589725,227815468,60945,127071,1273054,7088734,3228354,3496260,17511,17363,44109326,38821120,0,0,24195128,355242257
15,4000,8828885,6766,122817854,257898290,72550,160512,1487582,8142635,3562562,3665825,20299,19244,38838184,32823911,0,0,21137770,299873068
15,4100,9939030,7522,125351980,251793228,70684,132197,1308012,6901398,2984643,3068561,14995,16012,41812045,39247926,0,0,25025221,356986744
15,4200,8413219,6203,107074469,231754383,70044,140629,1478267,8265029,3582764,3675730,18612,18437,43815102,37678393,0,0,20451607,299536501
15,4300,9984092,7216,126752866,264228567,70852,152467,1441759,7621179,3106660,3092586,15257,15021,36479236,34562755,0,0,24789689,356701351
15,4400,8905023,6203,105697754,220613625,63958,130503,1337133,7532080,3484344,3695068,18244,19391,44024847,39145263,0,0,24088526,331947057
15,4500,9401953,7333,126588368,263651604,70718,159480,1496589,8174373,3517580,3512095,16197,15593,36524454,32904852,0,0,21979290,322353252
15,4600,9928617,7463,117377381,240078805,64458,131461,1256109,6839856,3026713,3290136,15779,16480,44027007,39630189,0,0,24278654,357319309
15,4700,8368349,6311,115078620,245982503,71622,152153,1517172,8269641,3585948,3662627,21811,20813,41253939,35011376,0,0,21500763,296556793
15,4800,10048776,7463,126854206,262681056,72384,146602,1377020,7195737,2975289,3082058,15383,14395,39156280,38118980,0,0,24155058,359254787
15,4900,8399815,6131,105740711,220740767,65142,133721,1410235,7954982,3580529,3689131,17200,16676,43856430,39464549,0,0,21709173,307968417
15,5000,9906808,7261,126703307,264796863,74794,159801,1497223,7963457,3323951,3273964,15392,14890,36592184,33577666,0,0,24987763,343469760
15,5100,9368361,6648,109008310,225721023,64736,128197,1260232,7115037,3251769,3508235,18492,19026,44184697,39963162,0,0,24663204,352107313
15,5200,8911284,6644,123632713,260982333,73032,149895,1518753,8241056,3554523,3682215,20628,17126,40517672,33778413,0,0,20491026,302573407
15,5300,9922396,7467,126827096,259570012,68134,139260,1348842,7029309,2976781,3076619,16229,16258,39830569,39716076,0,0,24667429,356981949
15,5400,8356506,6095,105725295,224127290,65939,143057,1438481,8110423,3589012,3684654,18352,20002,43849507,39959234,0,0,21358198,298506090
15,5500,9979811,7292,126838173,264865408,71368,151528,1484969,7824306,3220951,3185093,16112,14970,36423742,33004032,0,0,24117720,356028059
15,5600,9225361,6486,105977235,221770157,64648,133966,1280428,7269020,3361291,3601214,18132,18319,44008044,40526340,0,0,25740820,340193197
15,5700,9157269,7071,126555426,265136962,75636,150478,1523018,8219462,3572773,3595428,21178,18697,37649667,33901941,0,0,21606031,309644525
15,5800,9750446,8142,121321607,238814120,61630,136078,1273092,6889445,2978226,3141532,16701,18234,42983376,40136093,0,0,24776128,355878482
15,5900,6143015,7823,109890570,176668407,36046,286427,1054621,6433104,2849414,3006560,102579,39171,34078134,29392324,0,0,21982932,279622208
15,6000,10041761,7760,126886497,262394147,76292,151283,1413063,7439111,3014275,3052985,16697,16550,36818555,36335445,0,0,24254437,358603680
15,6100,8637072,6464,105594706,220251721,63968,130758,1362739,7656633,3542687,3679409,19000,18854,44143096,40128360,0,0,23056118,322801745
15,6200,9648531,7440,126692645,264208541,73254,158514,1494323,8168513,3431881,3404170,17304,16329,36511941,33670363,0,0,22085612,330376042
15,6300,9878030,7089,115645815,236204712,67342,126947,1268760,6924407,3129524,3357514,16931,17756,44134300,41055921,0,0,25768069,355022232
15,6400,8378722,6549,116971095,249304854,71384,153087,1522190,8253050,3595704,3685325,20116,18953,40934775,35273917,0,0,20652314,297468271
15,6500,9994032,7044,126846877,262803471,70223,146369,1359661,7180880,2967161,3066917,16396,16761,39108966,39159099,0,0,24394802,356757215
15,6600,8311894,6243,105678579,221548407,62816,141642,1388290,7881782,3599514,3703552,17412,18156,43764697,40493319,0,0,22526257,310927803
15,6700,10049937,6684,126942641,265435057,76017,153225,1504826,8121026,3348558,3321482,16990,15006,36882055,34044895,0,0,23495726,343820047
15,6800,9605337,6774,112125713,231129778,61062,133563,1255897,6986407,3191846,3450486,16553,17108,44402649,41199347,0,0,25249357,356215435
15,6900,8606603,6324,120039146,254272263,71321,156665,1518094,8279652,3599297,3698785,20080,17936,40257113,34287771,0,0,21344682,295508845
15,7000,10068131,7156,126894841,258838005,69859,149160,1335532,7043892,2983463,3073888,16418,18890,40567787,41041665,0,0,24809270,358759503
15,7100,8298215,5590,105768173,225282135,63014,140441,1432253,8102322,3612659,3731875,17183,17013,43584607,40538846,0,0,21238929,301728408
15,7200,10024151,6607,126964498,266605387,73546,154110,1499659,7931522,3318521,3258531,12945,12183,36744178,34508862,0,0,24614769,352820851
15,7300,9417696,6189,108903857,226768695,62511,125943,1270837,7233321,3303682,3554399,17926,17868,44235835,41203583,0,0,24946078,352084323
15,7400,8907140,6153,123829007,261673133,71573,151545,1519433,8219302,3582613,3692390,20013,16266,38967822,34469920,0,0,20981117,303103703
15,7500,9907314,6877,126403530,252754187,65503,132397,1310601,6899125,2999208,3084160,13939,14384,41863080,41138508,0,9,24332155,358967470
15,7600,8410490,5680,106130375,230666095,68306,145327,1466951,8269625,3578916,3689037,19788,19371,43767214,41005522,0,0,20752251,302724280
15,7700,9971935,6720,126715046,263670636,68087,160403,1491518,7868324,3268325,3224533,17638,17625,36245711,34211935,0,0,24312886,353940257
15,7800,9422651,6310,108247366,225211587,62614,129903,1277652,7246674,3331542,3574921,16144,16229,44365921,41332835,0,0,25115024,349522924
15,7900,9004427,6315,124514232,262601309,75082,149629,1500928,8227595,3590082,3683304,18754,18741,38610209,34620807,0,0,21134786,305776085
15,8000,9809159,7179,125205761,251425806,66970,144539,1286531,6874316,3002875,3103443,16904,18660,41856748,41424400,0,0,24947458,354447466
15,8100,8406395,5977,107104868,233008561,68535,145318,1480437,8307120,3602442,3664248,21489,20676,43620137,40060929,0,0,21281565,297777985
15,8200,9997467,6944,126711985,262886130,72507,159601,1453211,7702983,3126150,3089139,16738,17319,36768770,35571280,0,0,24078874,357776853
15,8300,9007248,6022,105642983,221753826,62404,126272,1323449,7458909,3444899,3708767,18385,18183,43838607,40765737,0,0,23863996,338346828
15,8400,9382104,6508,126934936,265968616,76052,159424,1510315,8275837,3598649,3596892,16216,15824,37367868,34905603,0,0,22013004,317038359
15,8500,9932766,6715,120373594,246085129,63873,129480,1263144,6909962,2997607,3225071,15546,16337,43412755,41037284,0,0,24142927,357945702
15,8600,8352437,5567,112236356,241440842,71643,150766,1519417,8293729,3574514,3671436,18835,17111,43167402,38229101,0,0,21662760,296700185
15,8700,10103439,7124,126903791,264633826,74002,148796,1419356,7482818,3022034,3090117,14452,15558,37769519,38246478,0,0,25114354,358603960
15,8800,8521293,5491,105800686,222393278,59036,130431,1374480,7756311,3602710,3727902,16468,17381,43731625,40912268,0,0,22485490,321057124
15,8900,9820457,6764,126930015,266485496,74011,155146,1504743,8258874,3481985,3417517,16540,16216,36796322,34892226,0,0,23229768,333093431
15,9000,9836108,6517,114705535,236862717,63787,122712,1271281,6896223,3109095,3341482,20621,20095,43649691,41559546,0,0,24624318,356435805
15,9100,8480773,6143,118010180,249554185,67481,150252,1522106,8234223,3558245,3686840,19852,17008,40969460,35151911,0,0,19853589,299942973
15,9200,9971831,6967,126900431,263613080,69790,140164,1361689,7161973,3029030,3097272,16171,17530,39497332,40867389,0,0,25733613,355949224
15,9300,8372690,5725,105765648,221864216,63567,143586,1408907,8000804,3581995,3699682,19600,19622,43727896,41479112,0,0,20748782,305619570
15,9400,10080675,6629,126973611,264420661,73099,151065,1506892,7984305,3295139,3247210,14529,15068,36920803,34800517,0,0,24049566,350771809
15,9500,9358750,6103,108630031,226414081,60804,132342,1248805,7074173,3254915,3515205,20351,20167,43979106,41530202,0,0,25315338,349880963
15,9600,8908951,6553,123866183,258712346,74206,155130,1505683,8235398,3551681,3664585,18218,17732,38854814,34808738,0,0,20374906,304575509
15,9700,9889642,6755,125176554,254115828,66048,138523,1300193,6874797,3003737,3105363,16212,17323,41485172,41672261,0,0,24616442,356312253
15,9800,8316365,5396,107540854,232044313,63805,143376,1469888,8262536,3616199,3696440,18983,18411,43539876,40147132,0,0,20996858,297086379
15,9900,10101657,6661,126955915,263832196,74517,157673,1445849,7674748,3109507,3076396,14812,15594,36950551,36308847,0,0,24910826,358923295
15,10000,8892507,5711,105694144,220660885,58826,135162,1303761,7429685,3452605,3709109,18259,19312,43538584,41221780,0,0,23853869,333689591
15,10100,9426286,6557,126977465,266436381,75645,152578,1503544,8242464,3563439,3525662,17886,17547,36656874,35068236,0,0,21873291,321217183
15,10200,9966067,6548,119177598,243929873,66163,134525,1265602,6926437,3017186,3226242,18385,18241,43965350,42153895,0,0,25481843,356069212
15,10300,8352929,5860,113592020,242231620,69134,150209,1523375,8289955,3565542,3696734,18691,18029,42495115,37320054,0,0,19938148,299461996
15,10400,9948535,6877,126770719,263397325,73025,153072,1397838,7379984,3027797,3100707,15118,14743,38148057,39328836,0,0,25789050,355701536
15,10500,8385553,5918,105653268,220047153,60922,140556,1369389,7767841,3574978,3706004,17922,18866,43776573,41630622,0,0,22315761,315963721
15,10600,9881246,6688,126953895,265093539,71261,152424,1515007,8186173,3408951,3369503,15852,15072,36803245,34759901,0,0,22436977,338970288
15,10700,9698281,6553,113041310,234090290,62621,130936,1256612,6944722,3169099,3418573,18385,17534,44016499,42319577,0,0,25442591,354907661
15,10800,8573021,6197,119437024,251022860,73482,155967,1513442,8241132,3557791,3663218,19024,18182,40541433,35012377,0,0,20724839,298429572
15,10900,8580940,8087,126416246,225441694,53412,222899,1101299,6059532,2531271,2625631,71558,25626,34155156,35997555,0,0,25759564,341801851
15,11000,8240298,6193,105471387,221856306,62353,165465,1347995,7669240,3374498,3480065,41207,23843,42806381,42140499,0,0,21733776,294719881
15,11100,10048660,6683,126941473,264075223,72890,154650,1488332,7925251,3232729,3181306,16770,16274,36851530,34875532,0,0,24342725,355688399
15,11200,9257997,5769,107368832,225269884,59502,125939,1269507,7209249,3335218,3589643,16990,16782,43930175,41724180,0,0,25471387,345330623
15,11300,9024909,6368,125454524,262802954,73388,152107,1505001,8248159,3593658,3692777,16824,16575,38262487,35302634,0,0,20999556,306899023
15,11400,9972821,6724,123945156,251491506,66480,130347,1292266,6937520,2988942,3094693,17373,17822,42136602,42025556,0,0,24463941,358886610
15,11500,8319235,5828,108683583,234520242,65010,147705,1487286,8287399,3596771,3686647,19254,19824,43410941,39547840,0,0,20980259,296602444
15,11600,10033818,7192,126895120,264116114,75425,151136,1445751,7615377,3076294,3074032,16108,16170,36865296,37136932,0,0,25101963,357371542
15,11700,8837603,5625,105824330,221362786,62914,132440,1323201,7534642,3479800,3693269,17778,19235,43951341,41759163,0,0,24085063,329850155
15,11800,9463783,6841,126911595,266135708,70039,156717,1503295,8213290,3534838,3507786,17431,14995,36600228,35077108,0,0,21566187,325337935
15,11900,9960999,6408,117750526,241678614,65951,133521,1260576,6905174,3037846,3250444,20424,20536,43847398,42494078,0,0,25813193,355512488
15,12000,8367932,5765,115021734,245307026,67875,150941,1519544,8231466,3545007,3657687,23240,21071,41715340,36861305,0,0,20320677,298554568
15,12100,9974573,6624,127008053,263952966,70940,144471,1389251,7280362,2984358,3094052,14381,15364,38550273,39572269,0,0,24129135,359326491
15,12200,8359503,5504,105805968,222673096,61557,138520,1386090,7872382,3627598,3724522,19128,18758,43484773,42068929,0,0,22788308,312082670
15,12300,10013169,6593,127020905,264056375,73581,151414,1511524,8127425,3372032,3326077,16167,13924,36975037,35129389,0,0,23028298,342748890
15,12400,9688153,6039,111623837,231150716,60335,124462,1267088,7007053,3186974,3444523,17981,16660,44299000,42309989,0,0,24785626,356912896
15,12500,8678379,6107,121051452,254754830,73392,160121,1494387,8183559,3561796,3676355,22377,21584,39400553,35418886,0,0,21203407,296562888
15,12600,9967276,7205,126780973,256963137,69799,143512,1327107,6986317,2991405,3076102,15744,16390,40750022,41949095,0,0,24591025,357223173
15,12700,8324773,5459,105805239,226822085,63969,143647,1435885,8136189,3597783,3709505,18745,17875,43617159,41847395,0,0,20514442,298451788
15,12800,10016364,7043,127006087,264043829,70515,155977,1473649,7814551,3203083,3156242,14700,15598,36524090,35491528,0,0,24646119,357507010
15,12900,9200848,5855,105828410,221462834,64991,127682,1285531,7325012,3372594,3613732,17049,17245,44243508,41937859,0,0,25387813,342133649
15,13000,9075545,6687,126814884,263397893,71128,158385,1496044,8234098,3567276,3645312,18606,16867,37674385,35262175,0,0,20414166,311718701
15,13100,9993484,6759,122262774,249236958,69686,136086,1269748,6915452,3011829,3135026,15420,16462,43053802,42633490,0,0,25512269,356894055
15,13200,8420221,5567,110562929,237403741,68924,150356,1504060,8313191,3582095,3669552,20257,20436,43462567,39265562,0,0,21244058,298228790
15,13300,10001902,6795,126862543,264266910,70532,150166,1433284,7529742,3024764,3097772,17450,15589,37037686,37795188,0,0,24396472,357715303
15,13400,8706300,5598,105622349,222407160,61544,134912,1344347,7649270,3567764,3718240,17265,19820,43596196,42082320,0,0,24130512,324333678
15,13500,9528450,6854,126723057,264693010,71853,157894,1504255,8224895,3509011,3470099,18944,18015,36508984,35192834,4,0,22033771,327680110
15,13600,9953420,6561,116121574,238858463,62278,125461,1271511,6908346,3040331,3304397,18737,18087,44214771,42242664,0,0,24040797,358688401
15,13700,8363022,6021,116372843,247707787,68531,153094,1522245,8249545,3610128,3703039,18732,17110,41270296,36774332,0,0,21415885,295993155
15,13800,10000057,7119,126887257,263822192,71754,143692,1374963,7222159,2989746,3081617,15195,15639,39167465,40577833,0,0,24529680,359227939
15,13900,8383644,5684,105777986,220718448,63456,140136,1399708,7962564,3599682,3710651,17229,16611,44017732,42592015,0,0,21724822,307893504
15,14000,9989822,6858,126799781,264560925,70495,162834,1500838,7980455,3334697,3285258,17112,16098,36563017,35560329,0,0,24281717,344109024
15,14100,9501368,6656,109755649,226343272,61151,134713,1263099,7069381,3229704,3479003,21072,20850,44176961,42261901,0,0,24880973,354174619
15,14200,8784630,6390,122776722,258831387,70471,149473,1512348,8237887,3569900,3686652,19403,18573,38896663,35074796,0,0,20113353,301188863
15,14300,9883621,7412,126461437,254676262,69518,136329,1309518,6887649,3003826,3105597,17544,17880,41060605,42299776,0,0,24671916,356006812
15,14400,8431115,5459,106240892,230360557,66548,147503,1459842,8249489,3607767,3669598,21500,19221,43815607,41603774,0,0,21386355,298100827
15,14500,9996221,6768,126744853,263131496,70634,158496,1451845,7714550,3146309,3096467,15803,16791,36283702,35383641,0,0,24341958,357032214
15,14600,9000568,5877,105712502,221744913,60660,123759,1300651,7398464,3415000,3670349,18575,17727,43677742,42123951,0,0,25045656,335103344
15,14700,9275548,6665,126930922,266432379,75606,158883,1498295,8238024,3599151,3603017,17099,16849,37170225,35791009,0,0,21764648,316100112
15,14800,9963271,6701,120438811,245686088,65606,129361,1268408,6932083,2989160,3181874,18021,19689,43485342,42429420,0,0,24108870,358382005
15,14900,8312184,5913,112140549,239403202,66765,157813,1507186,8267672,3592612,3705797,18737,18406,42816326,38861289,0,0,20963819,296292392
15,15000,10000010,6777,126911342,264268544,71873,145615,1419579,7423183,2982064,3069650,16941,16053,37420874,38759392,0,0,24145378,358492286
15,15100,7169708,6759,105251614,184864779,43103,236190,1070628,6364984,2880411,3021750,85091,36012,35024927,33344295,0,0,22838385,305626317
15,15200,9152500,7727,126516254,248527681,62784,197795,1390286,7734446,3223959,3192452,41637,21129,33596130,33456136,0,0,22493188,329133814
15,15300,9875892,6674,114407583,234689741,63874,136473,1262280,6907383,3110470,3352645,19542,19374,44233479,42806859,0,0,25222794,355824083
15,15400,8446502,6170,118106964,250848251,71684,149147,1515601,8214713,3585091,3681356,20172,17889,40706520,36058773,0,0,20896662,297129564
15,15500,9902226,6782,126733590,260893608,68512,152957,1333095,7048901,2984632,3092976,16563,17295,39351264,41283005,0,0,24362180,356677483
15,15600,8348252,5571,105791146,222840964,62522,144252,1413692,8025457,3623914,3716493,20906,19689,43661621,43063821,0,0,22176782,302992194
15,15700,10070940,6705,127001751,263866445,74261,154361,1503755,7969747,3280045,3232788,15358,15157,36912039,35336388,0,0,23666062,352122192
15,15800,9364213,6336,108233143,225268344,59411,125263,1270890,7156275,3265596,3529849,20186,17610,44295147,41981711,0,0,24414929,349019045
15,15900,8866794,6629,124054431,259231039,75039,161072,1497233,8203877,3587706,3696488,18615,17227,38636269,35795603,0,0,21259358,302677183
15,16000,8913798,8037,124125097,215686983,51684,224029,1089405,6024472,2632554,2619693,78909,34199,34501168,36825647,0,0,25556589,345168910
15,16100,8311281,5918,107651581,231087451,64603,146925,1474413,8286810,3586699,3713998,17535,17668,44302053,40629037,0,0,19910193,297626433
15,16200,10036777,6939,126870347,266089596,73046,153418,1457616,7625992,3091322,3083827,15133,13339,36810502,36783004,0,0,24118190,359063191
15,16300,8838950,5936,105641140,220582959,62305,131752,1314837,7491345,3478869,3702239,17954,17853,44109199,42996162,0,0,24967284,331766080
15,16400,9408927,6836,126835958,264905577,72040,154736,1519387,8290014,3577327,3540833,18170,15396,36451962,35348371,0,0,20674266,322651909
15,16500,9941119,6872,118882714,241403824,64410,135134,1241849,6831549,3014509,3231848,18579,19140,43760465,42918126,0,0,25651803,354420263
15,16600,8354092,5787,113676549,242554763,68634,153511,1514847,8285207,3618101,3711125,19880,19612,42243885,37994469,0,0,21269543,296064230
15,16700,10082664,7178,127008313,265930562,75419,146579,1384997,7313653,2963229,3052493,14953,14167,38338101,39718386,0,0,24372763,359869359
15,16800,8255597,5742,105568373,220847367,59140,136507,1378268,7778957,3599566,3723988,17315,18159,43936096,42597264,0,0,22591710,313692607
15,16900,9846881,6737,126916946,265959682,74157,146497,1523201,8232297,3419625,3333321,16577,15103,36355773,35443672,0,0,22549103,338793836
15,17000,9777894,6417,112876074,230942687,63472,132461,1256170,6955337,3152818,3399994,18634,18496,44387096,42573630,0,0,24924393,357415653
15,17100,8541922,5990,119787499,253245260,69977,151658,1525685,8285374,3598787,3722760,19218,18847,39789005,34960407,0,0,20175845,298208198
15,17200,10077803,6773,127007288,261785607,71103,144244,1330582,7019269,2993299,3093282,13612,16170,40324596,42697733,0,0,25587510,357182787
15,17300,8285181,5603,105739252,224647746,67448,137391,1432825,8116246,3627338,3715891,15808,16908,44130642,42954593,0,0,21274161,298488441
15,17400,9982568,6642,127012293,266198669,73935,151839,1500669,7909022,3220742,3179657,16168,14711,36623532,35503210,0,0,24114599,355211022
15,17500,9267225,6287,106885170,221839010,62736,133808,1271171,7241363,3339723,3572243,22778,20540,43718454,42949903,0,0,25644259,344251816
15,17600,9040628,6615,125721778,261767477,73788,156593,1517330,8286212,3584741,3673931,18503,17695,37894953,34925073,0,0,19835387,309781491
15,17700,9983344,6791,123536567,250824978,63837,133558,1276282,6866437,3000966,3121823,17738,18514,42293402,42509796,0,0,24206730,358307239
15,17800,8332806,5409,109164575,234958263,68349,150352,1484230,8304701,3627017,3721377,17801,17079,43950486,40587979,0,0,21604287,295501370
15,17900,10042066,6741,127009415,266077463,74793,147006,1451727,7576287,3040321,3057626,18035,16503,37013509,37602548,0,0,24233328,359002741
15,18000,8696345,5643,105777407,220037828,61704,129868,1328724,7515892,3480302,3685738,19956,19468,44093096,42942952,0,0,24174519,326738125
15,18100,9522139,6723,126998331,267073454,73836,153919,1522048,8306549,3578236,3520868,18179,15760,36350134,35964132,0,0,22633569,324642456
15,18200,10048337,6521,117703379,238637009,64126,132096,1253280,6883818,3024987,3267188,15871,17245,44267147,42725549,0,0,24650329,358829131
15,18300,8278728,5936,114988511,244427294,67195,156370,1515054,8277459,3617136,3726297,17806,18118,41685495,37186793,0,0,20794306,296521151
15,18400,10033763,6849,127014875,265643913,72056,148150,1364526,7211363,2969514,3062648,15137,16746,38502371,40315587,0,0,24593395,358202149
15,18500,8269130,6683,105557055,219515301,62436,146844,1382115,7836163,3593781,3698485,18616,17524,44252191,42878033,0,0,22126925,311535452
15,18600,9966634,6611,126987042,266131941,71844,153144,1523267,8161227,3387140,3320632,17045,16930,36203084,35551857,0,0,23067153,342441124
15,18700,9586518,6372,111291112,229275734,61199,133893,1248697,6984651,3201688,3445330,19925,21066,43557744,42451205,0,0,25723173,355356921
15,18800,8696593,6242,121302179,255854204,73302,155973,1503835,8236869,3615811,3714332,18026,15814,39379329,35501405,0,0,21367837,297094081
15,18900,9982999,6624,127023404,259006881,68333,140557,1316246,6916275,2956165,3088861,15560,16476,40793329,42473075,0,0,23951282,358715558
15,19000,8222911,5881,105631066,226227456,63236,150610,1441388,8137944,3577657,3679505,21968,19761,43883639,42395131,0,0,21065824,296095387
15,19100,10004250,6890,126898747,264125969,73799,146685,1491857,7863990,3177832,3107070,15943,16750,36893182,36070525,0,0,24886824,357821750
15,19200,9127791,6012,105741869,219287030,62214,127743,1290377,7349308,3379640,3629856,17864,19311,43989162,42588478,0,0,24642159,343104481
15,19300,9142556,6912,126678634,263442706,68579,155544,1505473,8229851,3604433,3636611,17882,17281,37083595,35216484,0,0,20331894,313426775
15,19400,10054043,6552,122032486,248662655,64855,136940,1253413,6864710,3010969,3133511,18391,18181,42939971,43104957,0,0,25490732,356334223
15,19500,8276310,6138,110618443,236860473,66806,148475,1484211,8199869,3553244,3671741,18692,19077,43341648,39609073,0,0,20836812,295341579
15,19600,9975613,6957,127022973,264051199,74127,150476,1431974,7480284,3004376,3071462,16339,14536,37151491,38113453,0,0,24049625,359021652
15,19700,8583981,5512,105778059,220969782,59970,135869,1332994,7586660,3541179,3704880,19831,18924,43566272,43121511,0,0,23984007,324100736
15,19800,9642872,7025,126994993,263966963,75736,155172,1506614,8319559,3512394,3461930,17374,15314,36687620,35837888,0,0,22126706,329944351
15,19900,10015618,6642,116271808,236317696,63971,134053,1243716,6872334,3066582,3297390,17374,16966,44161113,42759506,0,0,25447051,357050012
